,PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,PLAYER_ID,PLAYER_NAME,TimeFrame,PTS,AST,REB,PIE,SEASON_ID,ALL_STAR_APPEARANCES
0,1627820,Tyrone,Wallace,Tyrone Wallace,"Wallace, Tyrone",T. Wallace,tyrone-wallace,1994-06-10T00:00:00,California,USA,California/USA,6-5,198,2,,Guard,Inactive,N,0,,,,,tyrone_wallace,2017,2019,Y,Y,Y,2016,2,60,1627820,Tyrone Wallace,career,5.2,1.2,2.2,,12017,0.0
0,1628476,Derrick,Walton Jr.,Derrick Walton Jr.,"Walton Jr., Derrick",D. Walton Jr.,derrick-walton-jr,1995-04-03T00:00:00,Michigan,USA,Michigan/USA,6-0,185,2,,Guard,Inactive,N,0,,,,,derrick_walton jr.,2017,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,1628476,Derrick Walton Jr.,career,2.0,1.0,0.8,,12017,0.0
0,202954,Brad,Wanamaker,Brad Wanamaker,"Wanamaker, Brad",B. Wanamaker,brad-wanamaker,1989-07-25T00:00:00,Pittsburgh,USA,Pittsburgh/USA,6-3,210,3,10,Guard,Active,Y,1610612754,Pacers,IND,pacers,Indiana,brad_wanamaker,2018,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,202954,Brad Wanamaker,2021-22,0.0,1.0,0.0,-0.091,12011,
0,203933,T.J.,Warren,T.J. Warren,"Warren, T.J.",T. Warren,tj-warren,1993-09-05T00:00:00,North Carolina State,USA,North Carolina State/USA,6-8,220,7,1,Forward,Active,N,1610612754,Pacers,IND,pacers,Indiana,tj_warren,2014,2021,Y,Y,Y,2014,1,14,203933,T.J. Warren,2020-21,15.5,1.3,3.5,0.072,12014,
0,1629023,P.J.,Washington,P.J. Washington,"Washington, P.J.",P. Washington,pj-washington,1998-08-23T00:00:00,Kentucky,USA,Kentucky/USA,6-7,230,2,25,Forward,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,pj_washington,2019,2021,N,Y,Y,2019,1,12,1629023,P.J. Washington,2021-22,6.0,2.3,5.3,0.068,12019,
0,1629139,Yuta,Watanabe,Yuta Watanabe,"Watanabe, Yuta",Y. Watanabe,yuta-watanabe,1994-10-13T00:00:00,George Washington,Japan,George Washington/Japan,6-9,215,3,18,Guard-Forward,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,yuta_watanabe,2018,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,1629139,Yuta Watanabe,2020-21,4.4,0.8,3.2,0.089,12018,
0,1629682,Tremont,Waters,Tremont Waters,"Waters, Tremont",T. Waters,tremont-waters,1998-01-10T00:00:00,Louisiana State,USA,Louisiana State/USA,5-10,175,2,51,Guard,Inactive,Y,1610612738,Celtics,BOS,celtics,Boston,tremont_waters,2019,2020,Y,Y,Y,2019,2,51,1629682,Tremont Waters,career,3.8,2.1,0.9,,12019,0.0
0,1628778,Paul,Watson,Paul Watson,"Watson, Paul",P. Watson,paul-watson,1994-12-30T00:00:00,Fresno State,USA,Fresno State/USA,6-6,210,2,1,Guard,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,paul_watson,2019,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,1628778,Paul Watson,2020-21,4.1,0.6,1.7,0.071,12019,
0,1629683,Quinndary,Weatherspoon,Quinndary Weatherspoon,"Weatherspoon, Quinndary",Q. Weatherspoon,quinndary-weatherspoon,1996-09-10T00:00:00,Mississippi State,USA,Mississippi State/USA,6-3,205,2,15,Guard,Inactive,Y,1610612759,Spurs,SAS,spurs,San Antonio,quinndary_weatherspoon,2019,2020,Y,Y,Y,2019,2,49,1629683,Quinndary Weatherspoon,career,1.9,0.6,0.6,,12019,0.0
0,201566,Russell,Westbrook,Russell Westbrook,"Westbrook, Russell",R. Westbrook,russell-westbrook,1988-11-12T00:00:00,UCLA,USA,UCLA/USA,6-3,200,13,0,Guard,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,russell_westbrook,2008,2021,N,Y,Y,2008,1,4,201566,Russell Westbrook,2021-22,17.3,8.5,8.3,0.092,12008,
0,1629632,Coby,White,Coby White,"White, Coby",C. White,coby-white,2000-02-16T00:00:00,North Carolina,USA,North Carolina/USA,6-4,195,2,0,Guard,Active,N,1610612741,Bulls,CHI,bulls,Chicago,coby_white,2019,2021,N,Y,Y,2019,1,7,1629632,Coby White,2020-21,15.1,4.8,4.1,0.088,12019,
0,1628401,Derrick,White,Derrick White,"White, Derrick",D. White,derrick-white,1994-07-02T00:00:00,Colorado,USA,Colorado/USA,6-4,190,4,4,Guard,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,derrick_white,2017,2021,Y,Y,Y,2017,1,29,1628401,Derrick White,2021-22,13.3,6.5,3.3,0.114,12017,
0,202355,Hassan,Whiteside,Hassan Whiteside,"Whiteside, Hassan",H. Whiteside,hassan-whiteside,1989-06-13T00:00:00,Marshall,USA,Marshall/USA,7-0,265,9,21,Center,Active,Y,1610612762,Jazz,UTA,jazz,Utah,hassan_whiteside,2010,2021,Y,Y,Y,2010,2,33,202355,Hassan Whiteside,2021-22,8.0,0.3,7.7,0.174,12010,
0,203952,Andrew,Wiggins,Andrew Wiggins,"Wiggins, Andrew",A. Wiggins,andrew-wiggins,1995-02-23T00:00:00,Kansas,Canada,Kansas/Canada,6-7,197,7,22,Forward,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,andrew_wiggins,2014,2021,N,Y,Y,2014,1,1,203952,Andrew Wiggins,2021-22,16.8,2.0,5.3,0.108,12014,
0,1629684,Grant,Williams,Grant Williams,"Williams, Grant",G. Williams,grant-williams,1998-11-30T00:00:00,Tennessee,USA,Tennessee/USA,6-6,236,2,12,Forward,Active,Y,1610612738,Celtics,BOS,celtics,Boston,grant_williams,2019,2021,N,Y,Y,2019,1,22,1629684,Grant Williams,2021-22,11.8,2.3,2.5,0.111,12019,
0,1629140,Johnathan,Williams,Johnathan Williams,"Williams, Johnathan",J. Williams,johnathan-williams,1995-05-22T00:00:00,Gonzaga,USA,Gonzaga/USA,6-9,228,2,19,Forward,Inactive,N,1610612764,Wizards,WAS,wizards,Washington,johnathan_williams,2018,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,1629140,Johnathan Williams,career,5.2,0.5,4.2,,12018,0.0
0,1629026,Kenrich,Williams,Kenrich Williams,"Williams, Kenrich",K. Williams,kenrich-williams,1994-12-02T00:00:00,TCU,USA,TCU/USA,6-6,210,3,34,Guard-Forward,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,kenrich_williams,2018,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,1629026,Kenrich Williams,2021-22,9.0,2.0,2.8,0.087,12018,
0,101150,Lou,Williams,Lou Williams,"Williams, Lou",L. Williams,lou-williams,1986-10-27T00:00:00,South Gwinnett HS (GA),USA,South Gwinnett HS (GA)/USA,6-2,175,16,6,Guard,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,lou_williams,2005,2021,Y,Y,Y,2005,2,45,101150,Lou Williams,2021-22,9.0,2.0,2.0,0.202,12005,
0,101107,Marvin,Williams,Marvin Williams,"Williams, Marvin",M. Williams,marvin-williams,1986-06-19T00:00:00,North Carolina,USA,North Carolina/USA,6-8,237,15,20,Forward,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,marvin_williams,2005,2019,N,Y,Y,2005,1,2,101107,Marvin Williams,career,10.2,1.3,5.2,,12005,0.0
0,1629057,Robert,Williams III,Robert Williams III,"Williams III, Robert",R. Williams III,robert-williams-iii,1997-10-17T00:00:00,Texas A&M,USA,Texas A&M/USA,6-9,237,3,44,Center-Forward,Active,Y,1610612738,Celtics,BOS,celtics,Boston,robert_williams,2018,2021,Y,Y,Y,2018,1,27,1629057,Robert Williams III,2021-22,9.8,2.0,8.8,0.121,12018,
0,1628430,Nigel,Williams-Goss,Nigel Williams-Goss,"Williams-Goss, Nigel",N. Williams-Goss,nigel-williams-goss,1994-09-16T00:00:00,Gonzaga,USA,Gonzaga/USA,6-2,190,1,0,Guard,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,nigel_williams-goss,2019,2019,Y,Y,Y,2017,2,55,1628430,Nigel Williams-Goss,career,1.4,0.6,0.6,,12019,0.0
0,1629627,Zion,Williamson,Zion Williamson,"Williamson, Zion",Z. Williamson,zion-williamson,2000-07-06T00:00:00,Duke,USA,Duke/USA,6-6,284,2,1,Forward,Active,N,1610612740,Pelicans,NOP,pelicans,New Orleans,zion_williamson,2019,2021,N,Y,Y,2019,1,1,1629627,Zion Williamson,2020-21,27.0,3.7,7.2,0.161,12019,
0,1628391,D.J.,Wilson,D.J. Wilson,"Wilson, D.J.",D. Wilson,dj-wilson,1996-02-19T00:00:00,Michigan,USA,Michigan/USA,6-10,231,4,00,Forward,Inactive,Y,1610612745,Rockets,HOU,rockets,Houston,d.j._wilson,2017,2020,Y,Y,Y,2017,1,17,1628391,D.J. Wilson,career,4.3,0.7,3.1,,12017,0.0
0,1629685,Dylan,Windler,Dylan Windler,"Windler, Dylan",D. Windler,dylan-windler,1996-09-22T00:00:00,Belmont,USA,Belmont/USA,6-6,196,1,9,Guard-Forward,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,dylan_windler,2019,2021,Y,Y,Y,2019,1,26,1629685,Dylan Windler,2021-22,0.0,0.0,0.0,0.0,12020,
0,1626159,Justise,Winslow,Justise Winslow,"Winslow, Justise",J. Winslow,justise-winslow,1996-03-26T00:00:00,Duke,USA,Duke/USA,6-6,222,6,7,Forward-Guard,Active,Y,1610612746,Clippers,LAC,clippers,LA,justise_winslow,2015,2021,N,Y,Y,2015,1,10,1626159,Justise Winslow,2021-22,5.0,2.5,4.5,0.091,12015,
0,1626174,Christian,Wood,Christian Wood,"Wood, Christian",C. Wood,christian-wood,1995-09-27T00:00:00,UNLV,USA,UNLV/USA,6-9,214,5,35,Forward,Active,Y,1610612745,Rockets,HOU,rockets,Houston,christian_wood,2015,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,1626174,Christian Wood,2021-22,20.8,2.0,12.3,0.162,12015,
0,1626153,Delon,Wright,Delon Wright,"Wright, Delon",D. Wright,delon-wright,1992-04-26T00:00:00,Utah,USA,Utah/USA,6-5,185,6,0,Guard,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,delon_wright,2015,2021,Y,Y,Y,2015,1,20,1626153,Delon Wright,2021-22,2.0,2.3,4.0,0.097,12015,
0,1629625,Justin,Wright-Foreman,Justin Wright-Foreman,"Wright-Foreman, Justin",J. Wright-Foreman,justin-wright-foreman,1997-10-27T00:00:00,Hofstra,USA,Hofstra/USA,6-0,190,1,3,Guard,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,justin_wright-foreman,2019,2019,Y,Y,Y,2019,2,53,1629625,Justin Wright-Foreman,career,4.8,1.8,1.3,,12019,0.0
0,201152,Thaddeus,Young,Thaddeus Young,"Young, Thaddeus",T. Young,thaddeus-young,1988-06-21T00:00:00,Georgia Tech,USA,Georgia Tech/USA,6-8,235,14,30,Forward,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,thaddeus_young,2007,2021,N,Y,Y,2007,1,12,201152,Thaddeus Young,2021-22,1.0,0.5,0.5,-0.068,12007,
0,1629027,Trae,Young,Trae Young,"Young, Trae",T. Young,trae-young,1998-09-19T00:00:00,Oklahoma,USA,Oklahoma/USA,6-1,164,3,11,Guard,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,trae_young,2018,2021,N,Y,Y,2018,1,5,1629027,Trae Young,2021-22,25.0,10.0,2.3,0.17,12018,
0,203469,Cody,Zeller,Cody Zeller,"Zeller, Cody",C. Zeller,cody-zeller,1992-10-05T00:00:00,Indiana,USA,Indiana/USA,6-11,240,8,40,Forward-Center,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,cody_zeller,2013,2021,N,Y,Y,2013,1,4,203469,Cody Zeller,2021-22,6.0,0.7,4.3,0.122,12013,
0,1627790,Ante,Zizic,Ante Zizic,"Zizic, Ante",A. Zizic,ante-zizic,1997-01-04T00:00:00,,Croatia,Darussafaka/Croatia,6-10,266,3,41,Center,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,ante_zizic,2017,2019,Y,Y,Y,2016,1,23,1627790,Ante Zizic,career,6.0,0.6,3.9,,12017,0.0
0,1627826,Ivica,Zubac,Ivica Zubac,"Zubac, Ivica",I. Zubac,ivica-zubac,1997-03-18T00:00:00,Mega Basket,Croatia,Mega Basket/Croatia,7-0,240,5,40,Center,Active,Y,1610612746,Clippers,LAC,clippers,LA,ivica_zubac,2016,2021,Y,Y,Y,2016,2,32,1627826,Ivica Zubac,2021-22,10.0,3.0,6.3,0.136,12016,
